day,direction,protocol,state,connections
2022-01-12,internal,tcp,OTH,5727
2022-01-12,outbound,tcp,OTH,4980915
2022-01-12,outbound,udp,S0,2568724
2022-01-12,outbound,icmp,OTH,1609532
2022-01-12,inbound,tcp,SHR,86527
2022-01-12,internal,tcp,RSTOS0,6172
2022-01-13,inbound,tcp,RSTRH,140249
2022-01-13,outbound,tcp,S0,6707836
2022-01-13,outbound,tcp,S1,3815760
2022-01-13,outbound,tcp,S2,2451443
2022-01-13,outbound,tcp,S3,6435050
2022-01-13,internal,udp,OTH,17
2022-01-13,inbound,tcp,REJ,6134325
2022-01-13,outbound,udp,SF,18682745
2022-01-13,outbound,udp,OTH,2
2022-01-13,outbound,tcp,SF,39546896
2022-01-13,outbound,tcp,SH,662793
2022-01-13,inbound,udp,SHR,211261
2022-01-13,outbound,tcp,RSTO,8543728
2022-01-13,outbound,tcp,RSTR,4856952
2022-01-13,internal,icmp,OTH,413081
2022-01-13,inbound,tcp,OTH,14619452
2022-01-13,internal,udp,S0,30452
2022-01-13,internal,tcp,S0,53722
2022-01-13,internal,tcp,S1,5662
2022-01-13,inbound,udp,S0,40278622
2022-01-13,internal,tcp,S2,10358
2022-01-13,internal,tcp,S3,10645
2022-01-13,inbound,tcp,S0,419783076
2022-01-13,inbound,tcp,S1,1517459
2022-01-13,internal,tcp,SHR,2074
2022-01-13,inbound,tcp,S2,1503115
2022-01-13,inbound,tcp,S3,870154
2022-01-13,internal,udp,SF,57801
2022-01-13,outbound,tcp,SHR,1912129
2022-01-13,internal,tcp,RSTO,36262
2022-01-13,inbound,icmp,OTH,13501573
2022-01-13,inbound,udp,OTH,16
2022-01-13,internal,tcp,RSTR,12839
2022-01-13,internal,tcp,SF,95960
2022-01-13,inbound,udp,SF,6277660
2022-01-13,internal,tcp,SH,5707
2022-01-13,internal,tcp,REJ,6684
2022-01-13,inbound,tcp,SF,11047407
2022-01-13,inbound,tcp,SH,312079
2022-01-13,outbound,tcp,REJ,4042704
2022-01-13,inbound,tcp,RSTO,6208210
2022-01-13,internal,tcp,RSTRH,460
2022-01-13,internal,udp,SHR,4440
2022-01-13,outbound,tcp,RSTOS0,932785
2022-01-13,inbound,tcp,RSTR,2361234
2022-01-13,outbound,tcp,RSTRH,3994346
2022-01-13,outbound,udp,SHR,3460718
2022-01-13,inbound,tcp,RSTOS0,995458
2022-01-13,internal,tcp,OTH,5073
2022-01-13,outbound,tcp,OTH,7979620
2022-01-13,outbound,udp,S0,2693361
2022-01-13,inbound,tcp,SHR,86852
2022-01-13,outbound,icmp,OTH,1594123
2022-01-13,internal,tcp,RSTOS0,5078
2022-01-14,inbound,tcp,RSTRH,316423
2022-01-14,outbound,tcp,S0,6547302
2022-01-14,outbound,tcp,S1,3392449
2022-01-14,outbound,tcp,S2,2163482
2022-01-14,outbound,tcp,S3,5532406
2022-01-14,internal,udp,OTH,34
2022-01-14,inbound,tcp,REJ,6352975
2022-01-14,outbound,udp,SF,18246585
2022-01-14,outbound,udp,OTH,4
2022-01-14,outbound,tcp,SF,36914232
2022-01-14,outbound,tcp,SH,562219
2022-01-14,inbound,udp,SHR,239765
2022-01-14,outbound,tcp,RSTO,8086002
2022-01-14,outbound,tcp,RSTR,4503989
2022-01-14,internal,icmp,OTH,410708
2022-01-14,inbound,tcp,OTH,10891254
2022-01-14,internal,udp,S0,30720
2022-01-14,internal,tcp,S0,65139
2022-01-14,internal,tcp,S1,5757
2022-01-14,inbound,udp,S0,41717557
2022-01-14,internal,tcp,S2,10236
2022-01-14,internal,tcp,S3,10371
2022-01-14,inbound,tcp,S0,477186134
2022-01-14,internal,tcp,SHR,2147
2022-01-14,inbound,tcp,S1,1507059
2022-01-14,inbound,tcp,S2,988705
2022-01-14,inbound,tcp,S3,725770
2022-01-14,outbound,tcp,SHR,1782501
2022-01-14,internal,udp,SF,60699
2022-01-14,internal,tcp,RSTO,40739
2022-01-14,inbound,icmp,OTH,13963508
2022-01-14,inbound,udp,OTH,24
2022-01-14,internal,tcp,RSTR,13512
2022-01-14,internal,tcp,SF,97275
2022-01-14,inbound,udp,SF,5617889
2022-01-14,internal,tcp,SH,5136
2022-01-14,internal,tcp,REJ,4186
2022-01-14,inbound,tcp,SF,9648040
2022-01-14,inbound,tcp,SH,244749
2022-01-14,outbound,tcp,REJ,3909280
2022-01-14,inbound,tcp,RSTO,6021646
2022-01-14,internal,udp,SHR,4475
2022-01-14,internal,tcp,RSTRH,392
2022-01-14,outbound,tcp,RSTOS0,852917
2022-01-14,inbound,tcp,RSTR,2387970
2022-01-14,outbound,tcp,RSTRH,3881563
2022-01-14,outbound,udp,SHR,2897140
2022-01-14,inbound,tcp,RSTOS0,907397
2022-01-14,internal,tcp,OTH,4683
2022-01-14,outbound,tcp,OTH,7125788
2022-01-14,outbound,udp,S0,2322774
2022-01-14,inbound,tcp,SHR,69483
2022-01-14,outbound,icmp,OTH,1567522
2022-01-14,internal,tcp,RSTOS0,5079
2022-01-15,inbound,tcp,RSTRH,109359
2022-01-15,outbound,tcp,S0,6318125
2022-01-15,outbound,tcp,S1,1823747
2022-01-15,outbound,tcp,S2,1242723
2022-01-15,outbound,tcp,S3,2488874
2022-01-15,internal,udp,OTH,21
2022-01-15,inbound,tcp,REJ,6221782
2022-01-15,outbound,udp,SF,15424372
2022-01-15,outbound,udp,OTH,5
2022-01-15,outbound,tcp,SF,28646747
2022-01-15,outbound,tcp,SH,283376
2022-01-15,inbound,udp,SHR,146128
2022-01-15,outbound,tcp,RSTO,5993957
2022-01-15,outbound,tcp,RSTR,2891276
2022-01-15,internal,icmp,OTH,404432
2022-01-15,inbound,tcp,OTH,16036498
2022-01-15,internal,udp,S0,25114
2022-01-15,internal,tcp,S0,71086
2022-01-15,internal,tcp,S1,4278
2022-01-15,inbound,udp,S0,83807171
2022-01-15,internal,tcp,S2,7171
2022-01-15,internal,tcp,S3,8773
2022-01-15,inbound,tcp,S0,481348232
2022-01-15,internal,tcp,SHR,1688
2022-01-15,inbound,tcp,S1,2624546
2022-01-15,inbound,tcp,S2,926940
2022-01-15,inbound,tcp,S3,412847
2022-01-15,internal,udp,SF,56509
2022-01-15,outbound,tcp,SHR,1148224
2022-01-15,internal,tcp,RSTO,35228
2022-01-15,inbound,icmp,OTH,14034016
2022-01-15,inbound,udp,OTH,44
2022-01-15,internal,tcp,RSTR,13560
2022-01-15,internal,tcp,SF,91341
2022-01-15,inbound,udp,SF,7197195
2022-01-15,internal,tcp,SH,2366
2022-01-15,internal,tcp,REJ,2909
2022-01-15,inbound,tcp,SF,8204998
2022-01-15,inbound,tcp,SH,153950
2022-01-15,outbound,tcp,REJ,1939425
2022-01-15,inbound,tcp,RSTO,5610985
2022-01-15,internal,udp,SHR,3446
2022-01-15,internal,tcp,RSTRH,300
2022-01-15,outbound,tcp,RSTOS0,523921
2022-01-15,inbound,tcp,RSTR,2523915
2022-01-15,outbound,tcp,RSTRH,3693260
2022-01-15,outbound,udp,SHR,1476794
2022-01-15,inbound,tcp,RSTOS0,715222
2022-01-15,internal,tcp,OTH,3115
2022-01-15,outbound,tcp,OTH,4539748
2022-01-15,outbound,udp,S0,1650028
2022-01-15,outbound,icmp,OTH,1432795
2022-01-15,inbound,tcp,SHR,40175
2022-01-15,internal,tcp,RSTOS0,3133
2022-01-16,inbound,tcp,RSTRH,93013
2022-01-16,outbound,tcp,S0,7464173
2022-01-16,outbound,tcp,S1,1621040
2022-01-16,outbound,tcp,S2,1103274
2022-01-16,outbound,tcp,S3,2251532
2022-01-16,internal,udp,OTH,24
2022-01-16,inbound,tcp,REJ,6741837
2022-01-16,outbound,udp,SF,16325572
2022-01-16,outbound,udp,OTH,2
2022-01-16,outbound,tcp,SF,29889842
2022-01-16,outbound,tcp,SH,194153
2022-01-16,inbound,udp,SHR,121653
2022-01-16,outbound,tcp,RSTO,6662048
2022-01-16,outbound,tcp,RSTR,3183564
2022-01-16,internal,icmp,OTH,416581
2022-01-16,inbound,tcp,OTH,14526012
2022-01-16,internal,udp,S0,24193
2022-01-16,internal,tcp,S0,70991
2022-01-16,internal,tcp,S1,3420
2022-01-16,inbound,udp,S0,38342466
2022-01-16,internal,tcp,S2,5980
2022-01-16,internal,tcp,S3,6804
2022-01-16,inbound,tcp,S0,502309163
2022-01-16,internal,tcp,SHR,1487
2022-01-16,inbound,tcp,S1,1429093
2022-01-16,inbound,tcp,S2,1199200
2022-01-16,inbound,tcp,S3,332684
2022-01-16,internal,udp,SF,57162
2022-01-16,outbound,tcp,SHR,1122738
2022-01-16,internal,tcp,RSTO,36098
2022-01-16,inbound,icmp,OTH,14244590
2022-01-16,inbound,udp,OTH,30
2022-01-16,internal,tcp,RSTR,14519
2022-01-16,internal,tcp,SF,90386
2022-01-16,inbound,udp,SF,8023930
2022-01-16,internal,tcp,SH,1338
2022-01-16,internal,tcp,REJ,2595
2022-01-16,inbound,tcp,SF,8155807
2022-01-16,inbound,tcp,SH,113625
2022-01-16,outbound,tcp,REJ,1942394
2022-01-16,inbound,tcp,RSTO,6488634
2022-01-16,internal,tcp,RSTRH,263
2022-01-16,internal,udp,SHR,3109
2022-01-16,outbound,tcp,RSTOS0,413229
2022-01-16,inbound,tcp,RSTR,2260362
2022-01-16,outbound,tcp,RSTRH,3842209
2022-01-16,outbound,udp,SHR,1278173
2022-01-16,inbound,tcp,RSTOS0,671020
2022-01-16,internal,tcp,OTH,2632
2022-01-16,outbound,tcp,OTH,5230690
2022-01-16,outbound,udp,S0,1483855
2022-01-16,outbound,icmp,OTH,1430995
2022-01-16,inbound,tcp,SHR,37720
2022-01-16,internal,tcp,RSTOS0,2299
2022-01-17,inbound,tcp,RSTRH,156237
2022-01-17,outbound,tcp,S0,6605148
2022-01-17,outbound,tcp,S1,4166076
2022-01-17,outbound,tcp,S2,2664737
2022-01-17,outbound,tcp,S3,7057009
2022-01-17,internal,udp,OTH,10
2022-01-17,inbound,tcp,REJ,6430837
2022-01-17,outbound,udp,SF,19087634
2022-01-17,outbound,udp,OTH,13
2022-01-17,outbound,tcp,SF,40124578
2022-01-17,outbound,tcp,SH,711221
2022-01-17,inbound,udp,SHR,228435
2022-01-17,outbound,tcp,RSTO,9832844
2022-01-17,outbound,tcp,RSTR,5413240
2022-01-17,internal,icmp,OTH,429212
2022-01-17,inbound,tcp,OTH,19240084
2022-01-17,internal,udp,S0,31847
2022-01-17,internal,tcp,S0,65232
2022-01-17,internal,tcp,S1,6378
2022-01-17,inbound,udp,S0,37778026
2022-01-17,internal,tcp,S2,11611
2022-01-17,internal,tcp,S3,11907
2022-01-17,inbound,tcp,S0,487872573
2022-01-17,internal,tcp,SHR,2124
2022-01-17,inbound,tcp,S1,1622603
2022-01-17,inbound,tcp,S2,1744681
2022-01-17,inbound,tcp,S3,912459
2022-01-17,internal,udp,SF,60401
2022-01-17,outbound,tcp,SHR,1996734
2022-01-17,internal,tcp,RSTO,44735
2022-01-17,inbound,icmp,OTH,14618759
2022-01-17,inbound,udp,OTH,23
2022-01-17,internal,tcp,RSTR,15528
2022-01-17,internal,tcp,SF,97926
2022-01-17,inbound,udp,SF,6849539
2022-01-17,internal,tcp,SH,6575
2022-01-17,internal,tcp,REJ,4887
2022-01-17,inbound,tcp,SF,10652241
2022-01-17,inbound,tcp,SH,328860
2022-01-17,outbound,tcp,REJ,4398352
2022-01-17,inbound,tcp,RSTO,5898796
2022-01-17,internal,tcp,RSTRH,455
2022-01-17,internal,udp,SHR,4801
2022-01-17,outbound,tcp,RSTOS0,1093630
2022-01-17,inbound,tcp,RSTR,2425135
2022-01-17,outbound,tcp,RSTRH,4308717
2022-01-17,outbound,udp,SHR,3477834
2022-01-17,inbound,tcp,RSTOS0,891462
2022-01-17,internal,tcp,OTH,5188
2022-01-17,outbound,tcp,OTH,6862385
2022-01-17,outbound,udp,S0,2543390
2022-01-17,outbound,icmp,OTH,1711945
2022-01-17,inbound,tcp,SHR,90022
2022-01-17,internal,tcp,RSTOS0,5795
2022-01-18,inbound,tcp,RSTRH,146800
2022-01-18,outbound,tcp,S0,6530926
2022-01-18,outbound,tcp,S1,4331211
2022-01-18,outbound,tcp,S2,2824029
2022-01-18,outbound,tcp,S3,7482652
2022-01-18,internal,udp,OTH,24
2022-01-18,inbound,tcp,REJ,6163416
2022-01-18,outbound,udp,SF,18657559
2022-01-18,outbound,udp,OTH,6
2022-01-18,outbound,tcp,SF,38745520
2022-01-18,outbound,tcp,SH,786957
2022-01-18,inbound,udp,SHR,352846
2022-01-18,outbound,tcp,RSTO,8729290
2022-01-18,outbound,tcp,RSTR,5408037
2022-01-18,internal,icmp,OTH,442335
2022-01-18,inbound,tcp,OTH,19070609
2022-01-18,internal,udp,S0,34921
2022-01-18,internal,tcp,S0,66123
2022-01-18,internal,tcp,S1,6797
2022-01-18,inbound,udp,S0,36440878
2022-01-18,internal,tcp,S2,12569
2022-01-18,internal,tcp,S3,12180
2022-01-18,inbound,tcp,S0,441812079
2022-01-18,internal,tcp,SHR,2231
2022-01-18,inbound,tcp,S1,1505031
2022-01-18,inbound,tcp,S2,1836838
2022-01-18,inbound,tcp,S3,1054485
2022-01-18,outbound,tcp,SHR,2062364
2022-01-18,internal,udp,SF,63476
2022-01-18,internal,tcp,RSTO,43894
2022-01-18,inbound,icmp,OTH,14794246
2022-01-18,inbound,udp,OTH,30
2022-01-18,internal,tcp,RSTR,14645
2022-01-18,internal,tcp,SF,89785
2022-01-18,inbound,udp,SF,7862906
2022-01-18,internal,tcp,SH,7549
2022-01-18,internal,tcp,REJ,5160
2022-01-18,inbound,tcp,SF,11068908
2022-01-18,inbound,tcp,SH,394212
2022-01-18,outbound,tcp,REJ,4503322
2022-01-18,inbound,tcp,RSTO,5465163
2022-01-18,internal,tcp,RSTRH,507
2022-01-18,internal,udp,SHR,5849
2022-01-18,outbound,tcp,RSTOS0,1031384
2022-01-18,inbound,tcp,RSTR,1916544
2022-01-18,outbound,tcp,RSTRH,4295689
2022-01-18,outbound,udp,SHR,3694354
2022-01-18,inbound,tcp,RSTOS0,908271
2022-01-18,internal,tcp,OTH,5737
2022-01-18,outbound,tcp,OTH,4421466
2022-01-18,outbound,udp,S0,2703837
2022-01-18,outbound,icmp,OTH,1746739
2022-01-18,inbound,tcp,SHR,103533
2022-01-18,internal,tcp,RSTOS0,7069
2022-01-19,inbound,tcp,RSTRH,138213
2022-01-19,outbound,tcp,S0,6467511
2022-01-19,outbound,tcp,S1,4427789
2022-01-19,outbound,tcp,S2,2842772
2022-01-19,outbound,tcp,S3,7675421
2022-01-19,internal,udp,OTH,7
2022-01-19,inbound,tcp,REJ,6073578
2022-01-19,outbound,udp,SF,18593257
2022-01-19,outbound,udp,OTH,9
2022-01-19,outbound,tcp,SF,38165296
2022-01-19,outbound,tcp,SH,826413
2022-01-19,inbound,udp,SHR,227326
2022-01-19,outbound,tcp,RSTO,8206347
2022-01-19,outbound,tcp,RSTR,5331162
2022-01-19,internal,icmp,OTH,434463
2022-01-19,inbound,tcp,OTH,11861283
2022-01-19,internal,udp,S0,32544
2022-01-19,internal,tcp,S0,73833
2022-01-19,internal,tcp,S1,5942
2022-01-19,inbound,udp,S0,37117346
2022-01-19,internal,tcp,S2,10658
2022-01-19,internal,tcp,S3,10670
2022-01-19,inbound,tcp,S0,401125812
2022-01-19,internal,tcp,SHR,2148
2022-01-19,inbound,tcp,S1,1463370
2022-01-19,inbound,tcp,S2,1818198
2022-01-19,inbound,tcp,S3,1033028
2022-01-19,outbound,tcp,SHR,2135992
2022-01-19,internal,udp,SF,59929
2022-01-19,internal,tcp,RSTO,37531
2022-01-19,inbound,icmp,OTH,14322998
2022-01-19,inbound,udp,OTH,17
2022-01-19,internal,tcp,RSTR,13119
2022-01-19,internal,tcp,SF,84950
2022-01-19,inbound,udp,SF,4894482
2022-01-19,internal,tcp,SH,9140
2022-01-19,internal,tcp,REJ,4987
2022-01-19,inbound,tcp,SF,11090259
2022-01-19,inbound,tcp,SH,404192
2022-01-19,outbound,tcp,REJ,4647711
2022-01-19,inbound,tcp,RSTO,5564350
2022-01-19,internal,tcp,RSTRH,465
2022-01-19,internal,udp,SHR,5016
2022-01-19,outbound,tcp,RSTOS0,1043411
2022-01-19,inbound,tcp,RSTR,1912117
2022-01-19,outbound,tcp,RSTRH,4321795
2022-01-19,outbound,udp,SHR,3871796
2022-01-19,inbound,tcp,RSTOS0,901388
2022-01-19,internal,tcp,OTH,5490
2022-01-19,outbound,tcp,OTH,5907455
2022-01-19,outbound,udp,S0,2696232
2022-01-19,inbound,tcp,SHR,100694
2022-01-19,outbound,icmp,OTH,1704036
2022-01-19,internal,tcp,RSTOS0,6154
2022-01-20,inbound,tcp,RSTRH,154407
2022-01-20,outbound,tcp,S0,8321056
2022-01-20,outbound,tcp,S1,4252977
2022-01-20,outbound,tcp,S2,2739600
2022-01-20,outbound,tcp,S3,7353289
2022-01-20,internal,udp,OTH,8
2022-01-20,inbound,tcp,REJ,6042314
2022-01-20,outbound,udp,SF,18758777
2022-01-20,outbound,udp,OTH,2
2022-01-20,outbound,tcp,SF,37990165
2022-01-20,outbound,tcp,SH,761839
2022-01-20,inbound,udp,SHR,224222
2022-01-20,outbound,tcp,RSTO,9896399
2022-01-20,outbound,tcp,RSTR,5373154
2022-01-20,internal,icmp,OTH,431429
2022-01-20,inbound,tcp,OTH,12250713
2022-01-20,internal,udp,S0,33638
2022-01-20,internal,tcp,S0,76036
2022-01-20,internal,tcp,S1,6545
2022-01-20,inbound,udp,S0,36311110
2022-01-20,internal,tcp,S2,12385
2022-01-20,internal,tcp,S3,11936
2022-01-20,inbound,tcp,S0,382389481
2022-01-20,internal,tcp,SHR,2116
2022-01-20,inbound,tcp,S1,1854184
2022-01-20,inbound,tcp,S2,1741777
2022-01-20,inbound,tcp,S3,916721
2022-01-20,internal,udp,SF,66237
2022-01-20,outbound,tcp,SHR,2073348
2022-01-20,internal,tcp,RSTO,42853
2022-01-20,inbound,icmp,OTH,13997873
2022-01-20,inbound,udp,OTH,26
2022-01-20,internal,tcp,RSTR,15074
2022-01-20,internal,tcp,SF,94022
2022-01-20,inbound,udp,SF,5408449
2022-01-20,internal,tcp,SH,9428
2022-01-20,internal,tcp,REJ,9786
2022-01-20,inbound,tcp,SF,10672321
2022-01-20,inbound,tcp,SH,351292
2022-01-20,outbound,tcp,REJ,4690075
2022-01-20,inbound,tcp,RSTO,5881217
2022-01-20,internal,udp,SHR,5836
2022-01-20,internal,tcp,RSTRH,646
2022-01-20,outbound,tcp,RSTOS0,1112536
2022-01-20,inbound,tcp,RSTR,2414419
2022-01-20,outbound,tcp,RSTRH,4307830
2022-01-20,outbound,udp,SHR,3581402
2022-01-20,inbound,tcp,RSTOS0,1712046
2022-01-20,internal,tcp,OTH,5607
2022-01-20,outbound,tcp,OTH,8080608
2022-01-20,outbound,udp,S0,2530712
2022-01-20,outbound,icmp,OTH,1711774
2022-01-20,inbound,tcp,SHR,86826
2022-01-20,internal,tcp,RSTOS0,6427
2022-01-21,inbound,tcp,RSTRH,129918
2022-01-21,outbound,tcp,S0,6091454
2022-01-21,outbound,tcp,S1,3522357
2022-01-21,outbound,tcp,S2,2212238
2022-01-21,outbound,tcp,S3,5627345
2022-01-21,internal,udp,OTH,10
2022-01-21,inbound,tcp,REJ,5967266
2022-01-21,outbound,udp,SF,18945092
2022-01-21,outbound,udp,OTH,2
2022-01-21,outbound,tcp,SF,34588818
2022-01-21,outbound,tcp,SH,579802
2022-01-21,inbound,udp,SHR,248628
2022-01-21,outbound,tcp,RSTO,7681767
2022-01-21,outbound,tcp,RSTR,4588218
2022-01-21,internal,icmp,OTH,431654
2022-01-21,inbound,tcp,OTH,8696800
2022-01-21,internal,udp,S0,28430
2022-01-21,internal,tcp,S0,52382
2022-01-21,internal,tcp,S1,4689
2022-01-21,inbound,udp,S0,39542595
2022-01-21,internal,tcp,S2,8664
2022-01-21,internal,tcp,S3,7975
2022-01-21,inbound,tcp,S0,343876668
2022-01-21,internal,tcp,SHR,2182
2022-01-21,inbound,tcp,S1,1381344
2022-01-21,inbound,tcp,S2,1560964
2022-01-21,inbound,tcp,S3,662563
2022-01-21,internal,udp,SF,55791
2022-01-21,outbound,tcp,SHR,1809995
2022-01-21,internal,tcp,RSTO,29009
2022-01-21,inbound,icmp,OTH,14168728
2022-01-21,inbound,udp,OTH,16
2022-01-21,internal,tcp,RSTR,13042
2022-01-21,internal,tcp,SF,81885
2022-01-21,inbound,udp,SF,8588736
2022-01-21,internal,tcp,SH,6953
2022-01-21,internal,tcp,REJ,3936
2022-01-21,inbound,tcp,SF,8917391
2022-01-21,inbound,tcp,SH,255248
2022-01-21,outbound,tcp,REJ,3234995
2022-01-21,inbound,tcp,RSTO,5313739
2022-01-21,internal,udp,SHR,3891
2022-01-21,internal,tcp,RSTRH,342
2022-01-21,outbound,tcp,RSTOS0,827346
2022-01-21,inbound,tcp,RSTR,2006348
2022-01-21,outbound,tcp,RSTRH,4197260
2022-01-21,outbound,udp,SHR,2896187
2022-01-21,inbound,tcp,RSTOS0,921891
2022-01-21,internal,tcp,OTH,4702
2022-01-21,outbound,tcp,OTH,3560122
2022-01-21,outbound,udp,S0,2199252
2022-01-21,outbound,icmp,OTH,1624340
2022-01-21,inbound,tcp,SHR,72754
2022-01-21,internal,tcp,RSTOS0,4387
2022-01-22,inbound,tcp,RSTRH,75161
2022-01-22,outbound,tcp,S0,6125895
2022-01-22,outbound,tcp,S1,1520369
2022-01-22,outbound,tcp,S2,628270
2022-01-22,outbound,tcp,S3,1615345
2022-01-22,internal,udp,OTH,7
2022-01-22,inbound,tcp,REJ,6412163
2022-01-22,outbound,udp,SF,17083680
2022-01-22,outbound,udp,OTH,1
2022-01-22,outbound,tcp,SF,27622533
2022-01-22,outbound,tcp,SH,141592
2022-01-22,inbound,udp,SHR,51308
2022-01-22,outbound,tcp,RSTO,5025991
2022-01-22,outbound,tcp,RSTR,2842265
2022-01-22,internal,icmp,OTH,424431
2022-01-22,inbound,tcp,OTH,9233453
2022-01-22,internal,udp,S0,20718
2022-01-22,internal,tcp,S0,58068
2022-01-22,internal,tcp,S1,2211
2022-01-22,inbound,udp,S0,38532909
2022-01-22,internal,tcp,S2,2674
2022-01-22,internal,tcp,S3,2774
2022-01-22,inbound,tcp,S0,399544845
2022-01-22,internal,tcp,SHR,1624
2022-01-22,inbound,tcp,S1,1578148
2022-01-22,inbound,tcp,S2,1253192
2022-01-22,inbound,tcp,S3,188212
2022-01-22,internal,udp,SF,52750
2022-01-22,outbound,tcp,SHR,1133527
2022-01-22,internal,tcp,RSTO,21979
2022-01-22,inbound,icmp,OTH,14562790
2022-01-22,inbound,udp,OTH,36
2022-01-22,internal,tcp,RSTR,12340
2022-01-22,internal,tcp,SF,71325
2022-01-22,inbound,udp,SF,9234361
2022-01-22,internal,tcp,SH,3265
2022-01-22,internal,tcp,REJ,2765
2022-01-22,inbound,tcp,SF,10814459
2022-01-22,inbound,tcp,SH,92498
2022-01-22,outbound,tcp,REJ,1761655
2022-01-22,inbound,tcp,RSTO,6264152
2022-01-22,internal,udp,SHR,1494
2022-01-22,internal,tcp,RSTRH,130
2022-01-22,outbound,tcp,RSTOS0,263998
2022-01-22,inbound,tcp,RSTR,2477987
2022-01-22,outbound,tcp,RSTRH,4289384
2022-01-22,outbound,udp,SHR,899384
2022-01-22,inbound,tcp,RSTOS0,630229
2022-01-22,internal,tcp,OTH,3131
2022-01-22,outbound,tcp,OTH,4045640
2022-01-22,outbound,udp,S0,1532001
2022-01-22,outbound,icmp,OTH,1227216
2022-01-22,inbound,tcp,SHR,89890
2022-01-22,internal,tcp,RSTOS0,2123
2022-01-23,inbound,tcp,RSTRH,95872
2022-01-23,outbound,tcp,S0,6363928
2022-01-23,outbound,tcp,S1,1552541
2022-01-23,outbound,tcp,S2,895282
2022-01-23,outbound,tcp,S3,1982346
2022-01-23,internal,udp,OTH,5
2022-01-23,inbound,tcp,REJ,6081611
2022-01-23,outbound,udp,SF,17235825
2022-01-23,outbound,udp,OTH,1
2022-01-23,outbound,tcp,SF,27588693
2022-01-23,outbound,tcp,SH,189737
2022-01-23,inbound,udp,SHR,74321
2022-01-23,outbound,tcp,RSTO,5239989
2022-01-23,outbound,tcp,RSTR,2907613
2022-01-23,internal,icmp,OTH,384929
2022-01-23,inbound,tcp,OTH,9857667
2022-01-23,internal,udp,S0,20612
2022-01-23,internal,tcp,S0,58739
2022-01-23,internal,tcp,S1,2081
2022-01-23,inbound,udp,S0,40464269
2022-01-23,internal,tcp,S2,3211
2022-01-23,internal,tcp,S3,3490
2022-01-23,inbound,tcp,S0,374778161
2022-01-23,internal,tcp,SHR,1382
2022-01-23,inbound,tcp,S1,2091999
2022-01-23,inbound,tcp,S2,1295769
2022-01-23,inbound,tcp,S3,269653
2022-01-23,outbound,tcp,SHR,1100777
2022-01-23,internal,udp,SF,47544
2022-01-23,internal,tcp,RSTO,18958
2022-01-23,inbound,icmp,OTH,14048167
2022-01-23,inbound,udp,OTH,42
2022-01-23,internal,tcp,RSTR,11493
2022-01-23,internal,tcp,SF,63309
2022-01-23,inbound,udp,SF,8078099
2022-01-23,internal,tcp,SH,2996
2022-01-23,internal,tcp,REJ,2382
2022-01-23,inbound,tcp,SF,9146017
2022-01-23,inbound,tcp,SH,109241
2022-01-23,outbound,tcp,REJ,1839386
2022-01-23,inbound,tcp,RSTO,5348260
2022-01-23,internal,tcp,RSTRH,163
2022-01-23,internal,udp,SHR,1824
2022-01-23,outbound,tcp,RSTOS0,350287
2022-01-23,inbound,tcp,RSTR,2458296
2022-01-23,outbound,tcp,RSTRH,4083179
2022-01-23,outbound,udp,SHR,1167501
2022-01-23,inbound,tcp,RSTOS0,609271
2022-01-23,internal,tcp,OTH,3135
2022-01-23,outbound,tcp,OTH,5260414
2022-01-23,outbound,udp,S0,1572057
2022-01-23,outbound,icmp,OTH,1218039
2022-01-23,inbound,tcp,SHR,84263
2022-01-23,internal,tcp,RSTOS0,1957
2022-01-24,inbound,tcp,RSTRH,142311
2022-01-24,outbound,tcp,S0,6939266
2022-01-24,outbound,tcp,S1,4245965
2022-01-24,outbound,tcp,S2,2751436
2022-01-24,outbound,tcp,S3,7253627
2022-01-24,internal,udp,OTH,9
2022-01-24,inbound,tcp,REJ,6012763
2022-01-24,outbound,udp,SF,19344481
2022-01-24,outbound,udp,OTH,3
2022-01-24,outbound,tcp,SF,37989411
2022-01-24,outbound,tcp,SH,759698
2022-01-24,inbound,udp,SHR,196223
2022-01-24,outbound,tcp,RSTO,8645031
2022-01-24,outbound,tcp,RSTR,5244156
2022-01-24,internal,icmp,OTH,392639
2022-01-24,inbound,tcp,OTH,8041551
2022-01-24,internal,udp,S0,29576
2022-01-24,internal,tcp,S0,53728
2022-01-24,internal,tcp,S1,5502
2022-01-24,inbound,udp,S0,39551403
2022-01-24,internal,tcp,S2,10718
2022-01-24,internal,tcp,S3,10011
2022-01-24,inbound,tcp,S0,415102650
2022-01-24,internal,tcp,SHR,2059
2022-01-24,inbound,tcp,S1,1714439
2022-01-24,inbound,tcp,S2,1846663
2022-01-24,inbound,tcp,S3,1032784
2022-01-24,internal,udp,SF,51129
2022-01-24,outbound,tcp,SHR,2076912
2022-01-24,internal,tcp,RSTO,34809
2022-01-24,inbound,icmp,OTH,14454222
2022-01-24,inbound,udp,OTH,15
2022-01-24,internal,tcp,RSTR,12028
2022-01-24,internal,tcp,SF,76509
2022-01-24,inbound,udp,SF,6577759
2022-01-24,internal,tcp,SH,8740
2022-01-24,internal,tcp,REJ,5460
2022-01-24,inbound,tcp,SF,12294944
2022-01-24,inbound,tcp,SH,364638
2022-01-24,outbound,tcp,REJ,4595324
2022-01-24,inbound,tcp,RSTO,6028380
2022-01-24,internal,tcp,RSTRH,459
